key,title,screening_groups,selected,openreview_url
ICML:62607,OBCache: Optimal Brain KV Cache Pruning for Efficient Long-Context LLM Inference,T2,False,https://openreview.net/forum?id=f58VZpG6ls
ICML:62956,SimpleGPT: Improving GPT via A Simple Normalization Strategy,T1,False,https://openreview.net/forum?id=bT6JcLswlW
ICML:60694,Delving into Muon and Beyond: Deep Analysis and Extensions,T8,True,https://openreview.net/forum?id=xUQ0Gw11NL
ICML:66457,Beyond Reactivity: Proactive Adaptive Conformal Inference for Online LLM Factuality,T1,False,https://openreview.net/forum?id=3W2IAC4cNh
ICML:65550,Gradient Descent with Large Step Size Restores Symmetry in Deep Linear Networks with Multi-Pathway,T1; T5,True,https://openreview.net/forum?id=CVXqBkLF5y
ICML:65580,Inverse Depth Scaling From Most Layers Being Similar,T3; T4,True,https://openreview.net/forum?id=CEpCpxJqAt
ICML:65609,Dr. Kernel: Reinforcement Learning Done Right for Triton Kernel Generations,T5,False,https://openreview.net/forum?id=BvgmzJOn5M
ICML:65654,On Revisiting Entropy for Identifying Mislabeled Images,T6,False,https://openreview.net/forum?id=BUxrIaf7Zc
ICML:60532,IRIS: Implicit Reward-Guided Internal Sifting for Mitigating Multimodal Hallucination,T1,False,https://openreview.net/forum?id=zGTe0EwB8q
ICML:61369,Tackling Length Inflation Without Trade-offs: Group Relative Reward Rescaling for Reinforcement Learning,T6,False,https://openreview.net/forum?id=quqoVYpzX3
ICML:60527,Weight Decay Improves Language Model Plasticity,T4; T7,True,https://openreview.net/forum?id=zMO9H4hLyR
ICML:60646,Towards Achieving Optimal Strong Regret and Constraint Violation via Computationally Efficient Model-free RL,T1,False,https://openreview.net/forum?id=y8rIspGlNQ
ICML:65728,Over-Alignment vs Over-Fitting: The Role of Feature Learning Strength in Generalization,T6; T7,True,https://openreview.net/forum?id=Ak8sl1w550
ICML:65778,On the Infinite Width and Depth Limits of Predictive Coding Networks,T3; T5; T6,False,https://openreview.net/forum?id=ADUGteohC7
ICML:60845,DualTimesField: Rethinking Time Series as Continuous-Time Trends and Events,T1,False,https://openreview.net/forum?id=w6pabBPG7D
ICML:60969,SORA: Free Second-Order Attacks in Fast Adversarial Training,T1,False,https://openreview.net/forum?id=uynAkGdnmj
ICML:65069,Discrete Tilt Matching,T5,False,https://openreview.net/forum?id=H2Wueh9MMy
ICML:65861,Bounded Hyperbolic Tangent: A Stable and Efficient Alternative to Pre-Layer Normalization in Large Language Models,T7,False,https://openreview.net/forum?id=9M6kY6yuAy
ICML:63578,AI Cartography: Mapping the Latent Landscape of AI Benchmark Ecosystems,T4,False,https://openreview.net/forum?id=Vr4YScS9DT
ICML:63529,Scaling depth capacity via zero/one-layer model expansion,T1; T3; T4; T6,True,https://openreview.net/forum?id=WP5q6Hn3Cv
ICML:61132,Stability Analysis of Sharpness-Aware Minimization,T2; T5; T8,False,https://openreview.net/forum?id=tNvmMTsRqh
ICML:65902,Anti-Backdoor Coreset Selection via Cumulative Entropy,T6,False,https://openreview.net/forum?id=91wS6c5Yfd
ICML:65924,TabPack: Efficient Hyperparameter Ensembles for Tabular Deep Learning,T7,False,https://openreview.net/forum?id=8qHjrpxrQn
ICML:66292,Predicting the Emergence of Induction Heads in Language Model Pretraining,T2,False,https://openreview.net/forum?id=50E1hqm6qk
ICML:61208,cMoLLM at Scale: Horizontal Scaling Laws for Convolutionally-Gated Mixture-of-LLMs,T4,False,https://openreview.net/forum?id=sfjLeIbTAi
ICML:61234,Unraveling Syntax: Language Modeling and the Substructure of Grammars,T6,False,https://openreview.net/forum?id=sPIXjSkDFG
ICML:60941,Can Recommender Systems Teach Themselves? A Recursive Self-Improving Framework with Fidelity Control,T6,False,https://openreview.net/forum?id=vAjsnuPRUP
ICML:61240,A Unifying View of Variational Generative Wasserstein Flows,T6,False,https://openreview.net/forum?id=sJ7ngz2eQx
ICML:65968,Batched Contextual Reinforcement,T4,False,https://openreview.net/forum?id=8Oc3Mx754M
ICML:61320,PluRel: Synthetic Data unlocks Scaling Laws for Relational Foundation Models,T4,False,https://openreview.net/forum?id=rM9r9qyRSA
ICML:61499,Balancing Understanding and Generation in Discrete Diffusion Models,T6,False,https://openreview.net/forum?id=pZNo1YWT5x
ICML:66129,Conflicting Biases at the Edge of Stability: Norm versus Sharpness Regularization,T1; T5; T6,True,https://openreview.net/forum?id=6eI4YHFyON
ICML:66157,Unveiling Multi-regime Patterns in SciML: Distinct Failure Modes and Regime-specific Optimization,T6,False,https://openreview.net/forum?id=6GpYUWbqOQ
ICML:66160,Tailoring the Training: Difficulty-Aware Learning Strategy Allocation for Large Language Models,T6,False,https://openreview.net/forum?id=6EX4e6kSd0
ICML:66175,Invariant Representation Learning for Source-Free Time Series Forecasting with LLM-Centric Proxy Denoising,T6,False,https://openreview.net/forum?id=65uC8Ac9hm
ICML:66050,Federated Bilevel Performative Prediction,T1; T7,False,https://openreview.net/forum?id=7XUocfk7eQ
ICML:61766,Early Decisions Matter: Proximity Bias and Initial Trajectory Shaping in Non-Autoregressive Diffusion Language Models,T1,False,https://openreview.net/forum?id=n90nG9NXBF
ICML:66018,FaPS: A General and Fast Training Method for Diffusion Models,T6,False,https://openreview.net/forum?id=7t4MKg9ZOm
ICML:66224,Deterministic Inference across Tensor Parallel Sizes That Eliminates Training-Inference Mismatch,T2,False,https://openreview.net/forum?id=5eZmlUyFpl
ICML:66010,Sharpness-Aware Minimization Can Hallucinate Minimizers,T5,True,https://openreview.net/forum?id=7xwOy8C00l
ICML:61918,Fast k-means Seeding Under The Manifold Hypothesis,T4,False,https://openreview.net/forum?id=lgsMOTIAYu
ICML:61971,(Doubly) Exponential Lower Bounds for Follow the Regularized Leader in Potential Games,T1,False,https://openreview.net/forum?id=l6KZJO7w48
ICML:63104,Why Do We Need Warm-up? A Theoretical Perspective,T1,True,https://openreview.net/forum?id=a6fo32UnpU
ICML:62104,Credit-assigned Policy Gradient for Early Stage Retrieval in Two-stage Ranking,T5,False,https://openreview.net/forum?id=jnguJEJmYP
ICML:66393,Towards Understanding Continual Factual Knowledge Acquisition of Language Models: From Theory to Algorithm,T6,False,https://openreview.net/forum?id=47xV4icN1B
ICML:62190,Finding the Minimal Parameter Budget for Implicit Reasoning: A Data Complexity Driven Scaling Law for Language Models,T4,False,https://openreview.net/forum?id=iuIPAhZpxz
ICML:62279,Evolution Strategies at Scale: LLM Fine-Tuning Beyond Reinforcement Learning,T5,False,https://openreview.net/forum?id=i0P4ew9GpS
ICML:66453,"Fix the Loss, Not the Radius: Rethinking the Adversarial Perturbation of Sharpness-Aware Minimization",T5,False,https://openreview.net/forum?id=3XGJpH7Y1r
ICML:65784,Align Your Trajectory Tangent: Training Better Consistency Models via Manifold-Aligned Tangents,T2; T6,False,https://openreview.net/forum?id=AAWlum38oE
ICML:65739,"Beyond ReLU: Bifurcation, Oversmoothing, and Topological Priors",T4,False,https://openreview.net/forum?id=AehiGqd7go
ICML:65724,Clipping Makes Distributed and Federated Asynchronous SGD Robust to Stragglers,T1; T2,False,https://openreview.net/forum?id=AmgjQp4vrr
ICML:60702,Gradient Smoothing: Coupling Layer-wise Updates for Improved Optimization,T8,False,https://openreview.net/forum?id=xOFHGE60fr
ICML:66578,Refining Context-Entangled Content Segmentation via Curriculum Selection and Anti-Curriculum Promotion,T5; T6,False,https://openreview.net/forum?id=2TCOninOND
ICML:62541,Memory-Distilled Selection for Noise-Robust Anomaly Detection,T7,False,https://openreview.net/forum?id=fhXqiit0CW
ICML:62677,Manifold-Optimal Guidance: A Unified Riemannian Control View of Diffusion Guidance,T7,False,https://openreview.net/forum?id=eSxGdQ0zwG
ICML:62958,Opportunistic Expert Activation: Batch-Aware Expert Routing for Faster Decode Without Retraining,T2,False,https://openreview.net/forum?id=bSLIDztFwx
ICML:66703,Randomized Feasibility Methods for Constrained Optimization with Adaptive Step Sizes,T1,False,https://openreview.net/forum?id=1BchRVONfp
ICML:64298,Geometric Entropy and Retrieval Phase Transitions in Continuous Thermal Dense Associative Memory,T6,False,https://openreview.net/forum?id=P0eayHlqb7
ICML:62836,Hide&Seek: Learning to Explain in an End-to-End Differentiable Network,T1,False,https://openreview.net/forum?id=clEOesfIql
ICML:60929,PADD: Path-Aligned Decompression Distillation for Non-Router Teacher to Guide MoE Student Learning,T1,False,https://openreview.net/forum?id=vHexbHQZEm
ICML:65358,Bandit Social Leaning Dynamics with Exploration Episodes,T6,False,https://openreview.net/forum?id=EOzLsLk6Nd
ICML:65222,Forget-It-All: Multi-Concept Machine Unlearning via Concept-Aware Neuron Masking,T7,False,https://openreview.net/forum?id=FfrpNZofIk
ICML:64536,Understanding Catastrophic Forgetting In LoRA via Mean-Field Attention Dynamics,T6,False,https://openreview.net/forum?id=MXvuMNd3oI
ICML:64291,Convex Optimization for Alignment and Preference Learning on a Single GPU,T7,False,https://openreview.net/forum?id=P4eXtzKPrl
ICML:63313,Per-example Gradients: a New Frontier for Understanding and Improving Optimizers,T8,True,https://openreview.net/forum?id=YB6U1yWcGy
ICML:63158,Clipping Bottleneck: Stabilizing RLVR via Stochastic Recovery of Near-Boundary Signals,T5,False,https://openreview.net/forum?id=ZXFTvoBZ1B
ICML:62754,When to Trust the Cheap Check: Weak and Strong Verification for Reasoning,T5,False,https://openreview.net/forum?id=dfN4HMZbc9
ICML:62620,Scaling Laws of Global Weather Models,T4,False,https://openreview.net/forum?id=exS97jumOg
ICML:62046,"Disentangling Geometry, Performance, and Training in Language Models",T2; T7,False,https://openreview.net/forum?id=kNb6NNhKgE
ICML:61683,Post-Training with Policy Gradients: Optimality and the Base Model Barrier,T1,False,https://openreview.net/forum?id=nnWlTi7A7a
ICML:61333,IsoCompute Playbook: Optimally Scaling Sampling Compute for LLM RL,T4; T5,False,https://openreview.net/forum?id=rEz2wdNZBJ
ICML:61015,Spectra: Rethinking Optimizers for LLMs Under Spectral Anisotropy,T1,False,https://openreview.net/forum?id=uXHiVNJK25
ICML:60811,Tightening the Score Matching Gap for Diffusion Models,T2,False,https://openreview.net/forum?id=wRairc60Ob
ICML:60682,Open Materials Generation with Inference-Time Reinforcement Learning,T1,False,https://openreview.net/forum?id=xfHppnGXaH
ICML:62561,Scaling Law for Quantization-Aware Training,T4,True,https://openreview.net/forum?id=fXr3uPr1G5
ICLR:10006420,Prompt Curriculum Learning for Efficient LLM Post-Training,T2,False,https://openreview.net/forum?id=zqOCacBD3P
ICLR:10006423,Bi-LoRA: Efficient Sharpness-Aware Minimization for Fine-Tuning Large-Scale Models,T5,False,https://openreview.net/forum?id=zoYPlgX1bH
ICLR:10006450,Scaling Laws of SignSGD in Linear Regression: When Does It Outperform SGD?,T1; T4,True,https://openreview.net/forum?id=zVwRP0ikrx
ICLR:10006451,Generalization Below the Edge of Stability: The Role of Data Geometry,T5; T6,True,https://openreview.net/forum?id=zVmS7G6Dyi
ICLR:10006454,On the Interaction of Compressibility and Adversarial Robustness,T6,False,https://openreview.net/forum?id=zSsNzxjWP4
ICLR:10006455,Predictive Differential Training Guided by Training Dynamics,T6; T8,False,https://openreview.net/forum?id=zSTgrLkpRi
ICLR:10006467,AutoTool: Automatic Scaling of Tool-Use Capabilities in RL via Decoupled Entropy Constraints,T1,False,https://openreview.net/forum?id=zFkopTvclB
ICLR:10006479,DiffuGuard: How Intrinsic Safety is Lost and Found in Diffusion Large Language Models,T1,False,https://openreview.net/forum?id=zBPzxhso8M
ICLR:10006486,Strong Correlations Induce Cause Only Predictions in Transformer Training,T6,False,https://openreview.net/forum?id=z8xjWmyQSZ
ICLR:10006503,Model-based Offline RL via Robust Value-Aware Model Learning with Implicitly Differentiable Adaptive Weighting,T7,False,https://openreview.net/forum?id=yxx6XiXwx2
ICLR:10006529,Channel-Aware Mixed-Precision Quantization for Efficient Long-Context Inference,T2,False,https://openreview.net/forum?id=yjr2jX41qO
ICLR:10006530,"All Code, No Thought: Language Models Struggle to Reason in Ciphered Language",T4,False,https://openreview.net/forum?id=yjFkeQ2ynQ
ICLR:10006546,Reducing Semantic Mismatch in Brain-to-Text Decoding Through Personalized Multimodal Masking,T7,False,https://openreview.net/forum?id=ya00JrKTjp
ICLR:10006553,The Polar Express: Optimal Matrix Sign Methods and their Application to the Muon Algorithm,T1,False,https://openreview.net/forum?id=yRtgZ1K8hO
ICLR:10006561,How to train data-efficient LLMs,T4,False,https://openreview.net/forum?id=yKUbw7q1IA
ICLR:10006565,Opponent Shaping in LLM Agents,T6,False,https://openreview.net/forum?id=yJoHTqUNry
ICLR:10006574,World-In-World: World Models in a Closed-Loop World,T4,False,https://openreview.net/forum?id=yDmb7xAfeb
ICLR:10006577,Sign-SGD via Parameter-Free Optimization,T1; T8,True,https://openreview.net/forum?id=yDLD3D95w3
ICLR:10006596,GaitSnippet: Gait Recognition Beyond Unordered Sets and Ordered Sequences,T6,False,https://openreview.net/forum?id=y4nkSIOX8L
ICLR:10006615,Skill Learning via Policy Diversity Yields Identifiable Representations for Reinforcement Learning,T6,False,https://openreview.net/forum?id=xsPWWSod4M
ICLR:10006616,Revisiting [CLS] and Patch Token Interaction in  Vision Transformers,T6,False,https://openreview.net/forum?id=xs9xwFphLy
ICLR:10006643,Stable-LoRA: Stabilizing Feature Learning of Low-Rank Adaptation,T6,True,https://openreview.net/forum?id=xSa19DAieH
ICLR:10006662,CauKer: Classification Time Series Foundation Models Can Be Pretrained on Synthetic Data,T4,False,https://openreview.net/forum?id=xBW2FIfswU
ICLR:10006673,Neural Predictor-Corrector: Solving Homotopy Problems with Reinforcement Learning,T1,False,https://openreview.net/forum?id=x6iodYWNty
ICLR:10006675,Improving Long-Range Interactions in Graph Neural Simulators via Hamiltonian Dynamics,T1; T6,False,https://openreview.net/forum?id=x66u6TEDUw
ICLR:10006678,Scaling Laws Revisited: Modeling the Role of Data Quality in Language Model Pretraining,T4,True,https://openreview.net/forum?id=x54wwB6QvL
ICLR:10006694,Gradient Descent with Large Step Sizes: Chaos and Fractal Convergence Region,T1; T6,True,https://openreview.net/forum?id=wsxGCaBjWC
ICLR:10006737,Multi-ReduNet: Interpretable Class-Wise Decomposition of ReduNet,T6,False,https://openreview.net/forum?id=wLcTAJ7DF9
ICLR:10006743,Discrete Variational Autoencoding via Policy Search,T1,False,https://openreview.net/forum?id=wJhhCmbFzY
ICLR:10006744,"xRFM: Accurate, scalable, and interpretable feature learning models for tabular data",T6,False,https://openreview.net/forum?id=wHuVdpnUFp
ICLR:10006751,Egalitarian Gradient Descent: A Simple Approach to Accelerated Grokking,T6,True,https://openreview.net/forum?id=wCnHeql3ow
ICLR:10006767,A universal compression theory for lottery ticket hypothesis and neural scaling laws,T4; T6,True,https://openreview.net/forum?id=vxkzW4ljeX
ICLR:10006780,Dynamics-Predictive Sampling for Active RL Finetuning of Large Reasoning Models,T6,False,https://openreview.net/forum?id=voeheZjd8p
ICLR:10006781,FAST‑DIPS: Adjoint‑Free Analytic Steps and Hard‑Constrained Likelihood Correction for Diffusion‑Prior Inverse Problems,T1,False,https://openreview.net/forum?id=voMeZVAkKL
ICLR:10006782,Intrinsic Entropy of Context Length Scaling in LLMs,T4,False,https://openreview.net/forum?id=vnipyA8c9V
ICLR:10006801,ADEPT: Continual Pretraining via Adaptive Expansion and Dynamic Decoupled Tuning,T1,False,https://openreview.net/forum?id=vcWDDfA4Ev
ICLR:10006803,AutoDV: An End-to-End Deep Learning Model for High-Dimensional Data Visualization,T7,False,https://openreview.net/forum?id=vaflHrZhlY
ICLR:10006815,Nesterov Finds GRAAL: Optimal and Adaptive Gradient Method for Convex Optimization,T1; T7,False,https://openreview.net/forum?id=vPSiCA3CkD
ICLR:10006835,Sampling-aware Adversarial Attacks Against Large Language Models,T4,False,https://openreview.net/forum?id=vBmRQHW7en
ICLR:10006851,Exploring Diverse Generation Paths via Inference-time Stiefel Activation Steering,T1,False,https://openreview.net/forum?id=v0QOVSVPtq
ICLR:10006858,Two failure modes of deep transformers and how to avoid them: a unified theory of signal propagation at initialisation,T7,True,https://openreview.net/forum?id=utSqpxQHXq
ICLR:10006893,STAR: Similarity-guided Teacher-Assisted Refinement for Super-Tiny Function Calling Models,T5,False,https://openreview.net/forum?id=uU96luC4dp
ICLR:10006898,CREPE: Controlling diffusion with REPlica Exchange,T1,False,https://openreview.net/forum?id=uOZRWcbiZl
ICLR:10006912,Offline Reinforcement Learning with Adaptive Feature Fusion,T7,False,https://openreview.net/forum?id=uD9UT0gHLH
ICLR:10006935,XQC: Well-conditioned Optimization Accelerates Deep Reinforcement Learning,T1; T6,False,https://openreview.net/forum?id=tx1ZvypKqS
ICLR:10006974,Turning Internal Gap into Self-Improvement: Promoting the Generation-Understanding Unification in MLLMs,T6,False,https://openreview.net/forum?id=tVnml9Q4XW
ICLR:10006983,Why Reinforcement Fine-Tuning Enables MLLMs Preserve Prior Knowledge Better: A Data Perspective,T6,False,https://openreview.net/forum?id=tP01GCr0nS
ICLR:10007049,R4: Nested Reasoning-Retrieval for Reward Modeling in Role-Playing Agents,T6,False,https://openreview.net/forum?id=sWQSbVsPEz
ICLR:10007064,Explaining Grokking and Information Bottleneck through Neural Collapse Emergence,T6,True,https://openreview.net/forum?id=sLX5P7FTfT
ICLR:10007073,GAS: Enhancing Reward-Cost Balance of Generative Model-assisted Offline Safe RL,T5,False,https://openreview.net/forum?id=sGrrKMK0cn
ICLR:10007107,SFT Doesn’t Always Hurt General Capabilities: Revisiting Domain-Specific Fine-Tuning in LLMs,T1,False,https://openreview.net/forum?id=ru93xpQFi1
ICLR:10007122,From Tokens to Thoughts: How LLMs and Humans Trade Compression for Meaning,T6,False,https://openreview.net/forum?id=rkthPeHvAX
ICLR:10007148,Rényi Sharpness: A Novel Sharpness that Strongly Correlates with Generalization,T5,False,https://openreview.net/forum?id=rRIhUpobCv
ICLR:10007172,Reducing Belief Deviation in Reinforcement Learning for Active Reasoning of LLM Agents,T5,False,https://openreview.net/forum?id=r8hzDA3pUY
ICLR:10007194,"Scaling Laws and Symmetry, Evidence from Neural Force Fields",T4,False,https://openreview.net/forum?id=qyjaVda7t2
ICLR:10007232,Adaptive Moments are Surprisingly Effective for Plug-and-Play Diffusion Sampling,T2,False,https://openreview.net/forum?id=qYDObsHldZ
ICLR:10007235,Why is Your Language Model a Poor Implicit Reward Model?,T6,False,https://openreview.net/forum?id=qW05yhm3Zo
ICLR:10007242,Revisiting Sharpness-Aware Minimization: A More Faithful and Effective Implementation,T5,False,https://openreview.net/forum?id=qTRqmMOOrH
ICLR:10007247,Closed-form $\ell_r$ norm scaling with data for overparameterized linear regression and diagonal linear networks under $\ell_p$ bias,T6; T7,False,https://openreview.net/forum?id=qPKTDOJ5Xs
ICLR:10007251,Evolution of Concepts in Language Model Pre-Training,T6,False,https://openreview.net/forum?id=qKmXz1UR0Z
ICLR:10007252,DIVA-GRPO: Enhancing Multimodal Reasoning through Difficulty-Adaptive Variant Advantage,T5,False,https://openreview.net/forum?id=qKXYEg00eH
ICLR:10007266,The Spacetime of Diffusion Models: An Information Geometry Perspective,T2,False,https://openreview.net/forum?id=qCsbYJZRA5
ICLR:10007275,"Implicit bias produces neural scaling laws in learning curves, from perceptrons to deep networks",T4; T6,True,https://openreview.net/forum?id=qBAV2DEvAC
ICLR:10007276,"Theory of Scaling Laws for In-Context Regression: Depth, Width, Context and Time",T2; T4,True,https://openreview.net/forum?id=qA42mWsnbl
ICLR:10007282,Reliable Poisoned Sample Detection against Backdoor Attacks Enhanced by Sharpness Aware Minimization,T5,False,https://openreview.net/forum?id=q5ePtZc9N7
ICLR:10007305,Bayesian Evidence-Driven Prototype Evolution for Federated Domain Adaptation,T5,False,https://openreview.net/forum?id=plsgbZHX8A
ICLR:10007306,DriveVLA-W0: World Models Amplify Data Scaling Law in Autonomous Driving,T4,False,https://openreview.net/forum?id=plrGn3RdzN
ICLR:10007330,Understanding and improving Shampoo and SOAP via Kullback-Leibler Minimization,T1,False,https://openreview.net/forum?id=pQQuC1nIQq
ICLR:10007339,ThinkOmni: Lifting Textual Reasoning to Omni-modal Scenarios via Guidance Decoding,T7,False,https://openreview.net/forum?id=pMpCOjzwI1
ICLR:10007340,The Achilles’ Heel of LLMs: How Altering a Handful of Neurons Can Cripple Language Abilities,T6,False,https://openreview.net/forum?id=pJoSE7Cvj0
ICLR:10007354,Adaptive Width Neural Networks,T7,False,https://openreview.net/forum?id=p6Ek7Qg577
ICLR:10007367,Si-GT: Fast Interconnect Signal Integrity Analysis for Integrated Circuit Design via Graph Transformers,T7,False,https://openreview.net/forum?id=orO5727bSh
ICLR:10007373,Agentic Reinforcement Learning with Implicit Step Rewards,T5,False,https://openreview.net/forum?id=ooROvpmxMV
ICLR:10007377,MIAM: Modality Imbalance-Aware Masking for Multimodal Ecological Applications,T6,False,https://openreview.net/forum?id=oljjAkgZN4
ICLR:10007424,LUMINA: Detecting Hallucinations in RAG System with Context–Knowledge Signals,T7,False,https://openreview.net/forum?id=oJgNNBNEJM
ICLR:10007434,Riemannian Federated Learning via Averaging Gradient Streams,T1,False,https://openreview.net/forum?id=oEtrDiFOFF
ICLR:10007437,What Scales in Cross-Entropy Scaling Law?,T4; T6,True,https://openreview.net/forum?id=o94xgM0sWJ
ICLR:10007457,Predicting Kernel Regression Learning Curves from Only Raw Data Statistics,T6,False,https://openreview.net/forum?id=nn5Vf6GEsV
ICLR:10007466,DPQuant: Efficient and Private Model Training via Dynamic Quantization Scheduling,T8,False,https://openreview.net/forum?id=neaxYXGYd5
ICLR:10007479,Cognitive models can reveal interpretable value trade-offs in language models,T6,False,https://openreview.net/forum?id=nM2QhvybwI
ICLR:10007491,Maximizing Asynchronicity in Event-based Neural Networks,T6,False,https://openreview.net/forum?id=nGbhxxdhqz
ICLR:10007505,Difficulty–Diversity Collaborative Filtering for Data-Efficient LLM Fine-Tuning,T4,False,https://openreview.net/forum?id=n9mXlqD2SJ
ICLR:10007509,SRFT: A Single-Stage Method with Supervised and Reinforcement Fine-Tuning for Reasoning,T6,False,https://openreview.net/forum?id=n6E0r6kQWQ
ICLR:10007530,Ultra-Fast Language Generation via Discrete Diffusion Divergence Instruct,T5,False,https://openreview.net/forum?id=mtdyZsa47V
ICLR:10007532,CodeBrain: Bridging Decoupled Tokenizer and Multi-Scale Architecture for EEG Foundation Model,T4,False,https://openreview.net/forum?id=msJgEkjwh5
ICLR:10007569,Beyond Outliers: A Study of Optimizers Under Quantization,T4,True,https://openreview.net/forum?id=mVldAuDAn5
ICLR:10007594,MuonBP: Faster Muon via Block-Periodic Orthogonalization,T1; T5,False,https://openreview.net/forum?id=mHouLSUQP5
ICLR:10007601,"OmniMouse: Scaling properties of multi-modal, multi-task Brain Models on 150B Neural Tokens",T6,False,https://openreview.net/forum?id=mEw4lhAn0F
ICLR:10007609,Property-Driven Protein Inverse Folding with Multi-Objective Preference Alignment,T7,False,https://openreview.net/forum?id=m826DekCpp
ICLR:10007615,"Learning Pseudorandom Numbers with Transformers: Permuted Congruential Generators, Curricula, and Interpretability",T4,False,https://openreview.net/forum?id=m5KplPzCzM
ICLR:10007617,FlowAD: Ego-Scene Interactive Modeling for Autonomous Driving,T6,False,https://openreview.net/forum?id=m4JpoJRgAr
ICLR:10007636,Emergence of Superposition: Unveiling the Training Dynamics of Chain of Continuous Thought,T6,False,https://openreview.net/forum?id=lsJwX9Jf5u
ICLR:10007645,Principled Fast and Meta Knowledge Learners for Continual Reinforcement Learning,T1,False,https://openreview.net/forum?id=loNTDX3wTn
ICLR:10007669,Interactive Learning of Single-Index Models via Stochastic Gradient Descent,T1; T6,False,https://openreview.net/forum?id=lZY0uluCzl
ICLR:10007684,Taming Hierarchical Image Coding Optimization: A Spectral Regularization Perspective,T6,False,https://openreview.net/forum?id=lO6I66lweK
ICLR:10007689,Polynomial Convergence of Riemannian Diffusion Models,T1,False,https://openreview.net/forum?id=lL0FR3UPhZ
ICLR:10007743,Latent Speech-Text Transformer,T4,False,https://openreview.net/forum?id=krGpQzo8Mz
ICLR:10007779,Low-Rank Few-Shot Node Classification by Node-Level Graph Diffusion,T6,False,https://openreview.net/forum?id=kXhh2lToaR
ICLR:10007804,Random Controlled Differential Equations,T3,False,https://openreview.net/forum?id=kHqt0ZSbKT
ICLR:10007843,Scalable Training for Vector-Quantized Networks with 100% Codebook Utilization,T1,False,https://openreview.net/forum?id=juM14y0caI
ICLR:10007861,FAPO: Flawed-Aware Policy Optimization for Efficient and Reliable Reasoning,T1; T5,False,https://openreview.net/forum?id=jhqqoimoWt
ICLR:10007864,Regularized Latent Dynamics Prediction is a Strong Baseline For Behavioral Foundation Models,T6,False,https://openreview.net/forum?id=jdL6WB5jHZ
ICLR:10007866,Alignment-Enhanced Integration of Connectivity and Spectral Sparsity in Dynamic Sparse Training of LLM,T5,False,https://openreview.net/forum?id=jZplmg7Ad9
ICLR:10007885,LDT: Layer-Decomposition Training Makes Networks More Generalizable,T6,False,https://openreview.net/forum?id=jLpjcY1iry
ICLR:10007892,Learning Koopman Representations with Controllability Guarantees,T6,False,https://openreview.net/forum?id=jITPFROpWN
ICLR:10007896,Reinforcement Learning with Verifiable Rewards Implicitly Incentivizes Correct Reasoning in Base LLMs,T6,False,https://openreview.net/forum?id=jGbRWwIidy
ICLR:10007903,"Decoupled DMD: CFG Augmentation as the Spear, Distribution Matching as the Shield",T5,False,https://openreview.net/forum?id=jBztvOiCKE
ICLR:10007906,Bridging Successor Measure and Online Policy Learning with Flow Matching-Based Representations,T5,False,https://openreview.net/forum?id=jA3KmR18S7
ICLR:10007913,FACT: a first-principles alternative to the Neural Feature Ansatz for how networks learn representations,T6,False,https://openreview.net/forum?id=j4964wtJMz
ICLR:10007919,Perception-Aware Policy Optimization for Multimodal Reasoning,T5,False,https://openreview.net/forum?id=izbBqTL8vb
ICLR:10007948,Calibrated Information Bottleneck for Trusted Multi-modal Clustering,T5,False,https://openreview.net/forum?id=iedlZOdI0d
ICLR:10007953,Inference-Cost-Aware Dynamic Tree Construction for Efficient Inference in Large Language Models,T2,False,https://openreview.net/forum?id=iaWyRYthFf
ICLR:10007979,Revisiting Parameter Server in LLM Post-Training,T6,False,https://openreview.net/forum?id=iIEEgI6WsF
ICLR:10007990,On the $O(1/T)$ Convergence of Alternating Gradient Descent–Ascent in Bilinear Games,T1,False,https://openreview.net/forum?id=iBC8CGNGAS
ICLR:10007994,MAGO: Beyond Fixed Hyperparameters with Multi-Objective Pareto Optimization for Hybrid LLM Reasoning,T7,False,https://openreview.net/forum?id=i8vZvBFNJg
ICLR:10008009,Celo2: Towards Learned Optimization Free Lunch,T7,False,https://openreview.net/forum?id=hxDB30LwVe
ICLR:10008011,A Theoretical Analysis of Mamba’s Training Dynamics: Filtering Relevant Features for Generalization in State Space Models,T6,True,https://openreview.net/forum?id=hvpKqEYJjj
ICLR:10008016,Token Hidden Reward: Steering Exploration-Exploitation in Group Relative Deep Reinforcement Learning,T6,False,https://openreview.net/forum?id=htQDmHvva6
ICLR:10008058,Adaptive Methods Are Preferable in High Privacy Settings: An SDE Perspective,T1; T8,True,https://openreview.net/forum?id=hSpA4DAoMk
ICLR:10008066,On Discovering Algorithms for Adversarial Imitation Learning,T6,False,https://openreview.net/forum?id=hPz3doftL4
ICLR:10008099,Sparsity Forcing: Reinforcing Token Sparsity of MLLMs,T5,False,https://openreview.net/forum?id=gxNTP2eER3
ICLR:10008146,GoalRank: Group-Relative Optimization for a Large Ranking Model,T4,False,https://openreview.net/forum?id=gTMzRm8fb0
ICLR:10008148,Rethinking Policy Diversity in Ensemble Policy Gradient in Large-Scale Reinforcement Learning,T5,False,https://openreview.net/forum?id=gRdEcs0qdd
ICLR:10008155,ResT: Reshaping Token-Level Policy Gradients for Tool-Use Large Language Models,T5,False,https://openreview.net/forum?id=gNZlaKRWki
